Date,Part Number,serialNumber,typeName,stationNumber,stationDescription,Faulire Code,Failure Description,Defect,failureDetails,Action Code,Material Code,Material Desc,partClass
9/21/2022 0:00,10011100,1693674,Assembly,1-E,Kiyo Assembly bench,Hardware,Loose/Missing/Damage/Incorrect P/N,Damaged HW,Damage hardware, Replace Component/NCR,10005552,"ENCL,BASE,TCCT MATCH",Sheet Metal
9/21/2022 0:00,10011100,1693677,Assembly,1-J,Kiyo Assembly bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,7B11P1 connector cover missing, Replace Component/NCR,10006029,"CA,SIG,PWR,MOTOR 4",Cables & Cable Assy's
9/21/2022 0:00,20063066,1685437,Test,2- CT,Test Bench,Components,Component Failures,Damaged Parts,Failed RF test. High reflected RF output power. Reading 196W at 1000W. Should be <1W. Need replace Phase Mag., Replace Component/NCR,20031909,ASSY PMD 40MHZ GND-ISO CAL,Phase Mag
9/21/2022 0:00,20088206,1688910,Assembly,3-C,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Damaged HW,Top Panel Scrathed (From Vendor), Replace Component/NCR,20030827,PANEL BOTTOM,Sheet Metal
9/21/2022 0:00,20108675,2220129,Calibration,VI-TFX-2,VI TFX 2_SN 599227,Components,Component Failures,Cable,Bootload Error-Cable Failure, Replace Component/NCR,20101359,"ASSY, VI PROBE, KIYO-G, NON-CAL",V/I Probe
9/21/2022 0:00,853-043759-223,1691899,Assembly,1-B,Kiyo Assembly bench,Components,Component Failures,PCB Failure,"PCBA #2 defective, causing capacitor #4 not to function properly. Must be replaced.", Replace Component/NCR,,,Controller PCBA
9/22/2022 0:00,10003939,1693609,Test,1-DT,Flex Test Bench,Components,Component Failures,Socket,Wrong connector for 2 MHz CAP. Please replace, Replace Component/NCR,10004337,"CONN,RF,SQS(M-P) X 10-32F,PNL MT",Others
9/22/2022 0:00,10006212,1693686,Assembly,1-J,Kiyo Assembly bench,Assembly,Station Issues,Calibration,PCB does not initialize to the Cap #1,Replace Part,,,Controller PCBA
9/22/2022 0:00,10006212,1693689,Assembly,1-J,Kiyo Assembly bench,Defects,Cosmetic/Damaged/Others,PCBA Board,PCB does not initialize to the Cap #2, Replace Component/NCR,,,Controller PCBA
9/22/2022 0:00,10009897,2222787,Calibration,PMD Station,PMD Station,Phase Mag Tests,,C3,C7 coil is defective. Can not calibrate to spec., Replace Component/NCR,10009900,ASSY PMD 13.56MHZ GND-REF NON-CAL,Phase Mag
9/22/2022 0:00,20031426,1688163,Assembly,4-F,AMAT/LAM Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Defected from vendor ( Connector hole is reverse), Replace Component/NCR,20031628,PANEL BOTTOM,Sheet Metal
9/22/2022 0:00,20031909,2230268,Calibration,PMD Station,PMD Station,Phase Mag Tests,,A3,C11 could not tune to  meet specs., Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
9/22/2022 0:00,20082481,1694652,Assembly,4-D,AMAT/LAM Bench,Assembly,Station Issues,Fixture/Others,They put 2 pem nuts suppose to be one., Replace Component/NCR,20069339,"STRAP, CAP-TO-COIL, MDP MIN PIB MOUNT",Match
9/22/2022 0:00,20091588,1688914,Test,2-BT,Test Bench,Components,Component Failures,PCB Failure,RF Failed. Match is not tuning. RF is too high. Need to replace phase mag., Replace Component/NCR,20031907,ASSY PMD 400KHZ GND-ISO CAL,Phase Mag
9/22/2022 0:00,20091588,1688915,Assembly,4-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Panel is scratched, Replace Component/NCR,20030832,PANEL TOP,Sheet Metal
9/22/2022 0:00,853-043759-925,1691918,Test,CL-1,Kiyo Test Clone 1,Document,OMS/TP/Others,Incorrect HW,"FAIL: COIL ENCLOSURE CLOSED SWITCH INTERLOCK, NEED TO OPEN THE MATCH TO IVESTIGATE.",Open Match to Investigate,,,Cables & Cable Assy's
9/23/2022 0:00,10011100,1693662,Test,CL-3,Kiyo Test Clone 3,50W Test,50W Test,C1 Cap Position,C1 CAP POSITION OUT OF SPEC. 59.93  145.67  138.67, Replace Component/NCR,20068947,CVBA-500BC/5-BEA-L1,Capacitor
9/23/2022 0:00,20062704,1692534,Test,2- CT,Test Bench,Components,Component Failures,Damaged Parts,Failed RF test. Cap1 tuned 52% at 7000W. Should be 60% at 7000W. Need replace Cap1, Replace Component/NCR,10000864-036,CVMX-500AC/25-BEAC-J,Capacitor
9/23/2022 0:00,20062704,1694711,Assembly,A-3,Sub- Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,PLATE DO'NT FIT ON THE FIXTURE  ., Replace Component/NCR,20052562,"STRAP,C1-C2,RFM,40MHZ DC3",Others
9/23/2022 0:00,20067580,1692537,Assembly,2-A,SIRF Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,long scratches, Replace Component/NCR,20068264,CHASSIS DSM BOT TUN ANLG G-GT w/LF PATH,Sheet Metal
9/23/2022 0:00,20082481,1694655,Assembly,4-D,AMAT/LAM Bench,Assembly,Station Issues,Fixture/Others,Scratched top section, Replace Component/NCR,20069334,"PANEL, FRONT",Others
9/23/2022 0:00,20088206,1692545,Test,2-BT,Test Bench,Components,Component Failures,Damaged Parts,interlock, Replace Component/NCR,20091378,"CA, RF INTLK",Cables & Cable Assy's
9/23/2022 0:00,20088206,1692546,Test,2-BT,Test Bench,Components,Component Failures,Damaged Parts,fail inter lock, Replace Component/NCR,20091378,"CA, RF INTLK",Others
9/23/2022 0:00,20088206,1692547,Test,2-BT,Test Bench,Components,Component Failures,Damaged Parts,"out of range , need to replace C1", Replace Component/NCR,10003062-001,CVZV-4000BC/5-BCF,Capacitor
9/23/2022 0:00,20091588,1688915,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Replace Capacitor C1 make noise when lubricate., Replace Component/NCR,10003062-001,CVZV-4000BC/5-BCF,Capacitor
9/23/2022 0:00,20091588,1688916,Test,2-BT,Test Bench,Components,Component Failures,Fan/Motors/Cables,The fan not working. Check AC assy fan., Replace Component/NCR,20033364,CA  ASSY FAN,Cables & Cable Assy's
9/24/2022 0:00,20031909,2230289,Calibration,PMD Station,PMD Station,Phase Mag Tests,,A3,C7 could not calibrate to meet specs., Replace Component/NCR,,,Phase Mag
9/24/2022 0:00,20031909,2230293,Calibration,PMD Station,PMD Station,Phase Mag Tests,,A2,R13 could not calibrate to meet specs, Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
9/24/2022 0:00,20101362-001,2229979,Calibration,VI-TFX-3,VI TFX 3_SN 599228,Components,Component Failures,Cable,Bootload Error-Cable Failure, Replace Component/NCR,20101359,"ASSY, VI PROBE, KIYO-G, NON-CAL",V/I Probe
9/24/2022 0:00,20114640,1003570,Test,2-BT,Test Bench,C Curves,Failure,Replace Capacitor,Capacitor C1 out of spec. See Attach, Replace Component/NCR,,,V/I Probe
9/24/2022 0:00,20114640,1003570,Test,2-BT,Test Bench,C Curves,Failure,Replace Capacitor,Capacitor C1 out of spec. See Attach, Replace Component/NCR,10000660-022,CVUN-500AC/8-JHJA-Z1,Capacitor
9/24/2022 0:00,20114640,1003570,Test,2-BT,Test Bench,C Curves,Failure,Replace Capacitor,Capacitor C1 out of spec. See Attach, Replace Component/NCR,20079868,"PMD ASSY,VHF,27.12MHz,GND-REF",Phase Mag
9/26/2022 0:00,20082481,1694658,Assembly,4-D,AMAT/LAM Bench,Assembly,Station Issues,Fixture/Others,Pem nut must be in the opposite side, Replace Component/NCR,20069339,"STRAP, CAP-TO-COIL, MDP MIN PIB MOUNT",Others
9/26/2022 0:00,20088206,1692549,Assembly,3-D,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Top Panel received as it is with lots of scratches, Replace Component/NCR,20030832,PANEL TOP,Sheet Metal
9/26/2022 0:00,853-043759-223,1696909,Assembly,1-B,Kiyo Assembly bench,Components,Component Failures,Cable,defective cable for motor #4 which is causing the capacitor #5 not to function properly. Needs replacement., Replace Component/NCR,10006001,Assembly CA SNSR LIM (Artikel),Cables & Cable Assy's
9/26/2022 0:00,853-043759-223,1696911,Assembly,1-E,Kiyo Assembly bench,Defects,Cosmetic/Damaged/Others,Fan/Motors/Cables,Damage, Replace Component/NCR,10006011,"ASSY,CA,SNSR,LIM",Cables & Cable Assy's
9/27/2022 0:00,20062704,1694715,Assembly,4-C,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Missing pem nut, Replace Component/NCR,200063000,"ENCL,RFM,10KW+DC",Sheet Metal
9/27/2022 0:00,20067580,1692538,Assembly,2-A,SIRF Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,were crimped the wrong parts (assembler error), Replace Component/NCR,20064719,"LUG, CRIMP, 12-10AWG, #10 RING LUG",Others
9/27/2022 0:00,20067921,1516229,Assembly,2-A,SIRF Assembly Bench,Assembly,Station Issues,Fixture/Others,WERE CRIMPED THE WRONG PARTS, Replace Component/NCR,20064719,"LUG, CRIMP, 12-10AWG, #10 RING LUG",Others
9/27/2022 0:00,20067921,1697029,Assembly,2-A,SIRF Assembly Bench,Assembly,Station Issues,Fixture/Others,were crimped of the wrong parts, Replace Component/NCR,20064719,"LUG, CRIMP, 12-10AWG, #10 RING LUG",Others
9/27/2022 0:00,20101362-002,2229779,Calibration,VI-TFX-2,VI TFX 2_SN 599227,Voltage Test,V-Side Test,Could Not Tune Coeff,CnTC-V, Replace Component/NCR,20101359,"ASSY, VI PROBE, KIYO-G, NON-CAL",V/I Probe
9/27/2022 0:00,20101362-002,2229846,Calibration,VI-TFX-3,VI TFX 3_SN 599228,Voltage Test,V-Side Test,Operator &&,Operator '&&'-V, Replace Component/NCR,20101359,"ASSY, VI PROBE, KIYO-G, NON-CAL",V/I Probe
9/28/2022 0:00,20031909,2220216,Calibration,PMD Station,PMD Station,Phase Mag Tests,,A3,C11 cannot calibrate to spec., Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
9/28/2022 0:00,20062704,1694713,Test,2- CT,Test Bench,Components,Component Failures,Damaged Parts,Failed Analog COM. Analog Interface lost COM. Need replace ANL PCB, Replace Component/NCR,,,Others
9/28/2022 0:00,20088206,1692552,Assembly,3-D,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Panel Top has many scratches received as it is from vendor, Replace Component/NCR,20030832,PANEL TOP,Sheet Metal
9/28/2022 0:00,20091588,1693612,Assembly,3-C,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Top Panel Scratched From Vendor, Replace Component/NCR,20030832,PANEL TOP,Sheet Metal
9/28/2022 0:00,20091588,1693613,Assembly,3-C,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Top Panel Scratched From Vendor, Replace Component/NCR,20030832,PANEL TOP,Sheet Metal
9/28/2022 0:00,20113838,1697010,Test,2-AT,RF Test Bench,Components,Component Failures,Fan/Motors/Cables,Internal Fan not spinning.  Open control box for inspection,Open Match to Investigate,,,Fan
9/28/2022 0:00,20113838,1697012,Assembly,4-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,No Pem nut, Replace Component/NCR,20068108,"COVER,TOP",Sheet Metal
9/28/2022 0:00,20113838,1697012,Test,2-AT,RF Test Bench,Components,Component Failures,Damaged Parts,C11 shorts out at 85% or higher position, Replace Component/NCR,20070197,CVLI-125CC/8-ZHWA-J,Capacitor
9/28/2022 0:00,853-043759-223,1696913,Assembly,1-B,Kiyo Assembly bench,Components,Component Failures,Damaged Parts,"C1 below specs in steps 0 and 500.., needs to be replaced.", Replace Component/NCR,10000714-019,CVUN-500BC/12-BEAA,Capacitor
9/28/2022 0:00,853-043759-223,1696919,Assembly,1-J,Kiyo Assembly bench,Defects,Cosmetic/Damaged/Others,Damaged HW,J1 connector standoff broken during assy., Replace Component/NCR,,,Controller PCBA
9/29/2022 0:00,20062704,1694719,Assembly,A-3,Sub- Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,"SHROUD,INTLK,INPUT,LC(f) RF CONN doesn't fit wrong dimension from vendor", Replace Component/NCR,20050522,"SHROUD,INTLK,INPUT,LC(f) RF CONN",Others
9/29/2022 0:00,20063534,1698930,Assembly,3-F,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,No pam nut, Replace Component/NCR,10008297,PANEL BOTTOM,Others
9/29/2022 0:00,20069401,1698937,Assembly,4-D,AMAT/LAM Bench,Assembly,Station Issues,Fixture/Others,Damage left corner section, Replace Component/NCR,20045241,PCB ASSY MATCH CONTROLLER V1.2.4,Others
9/29/2022 0:00,20069401,1698938,Assembly,4-D,AMAT/LAM Bench,Assembly,Station Issues,Fixture/Others,MISSING 3 PEM NUTS, Replace Component/NCR,20069334,"PANEL, FRONT",Sheet Metal
9/29/2022 0:00,20082481,1694656,OQA Inspection,2-Jan,Quality Outgoing Inspection,QC Failure,Hardware Failure,"Document (labels, TP )",Incorrect Analog PCB SN.C1 should be SN 1678062. And there is an extra capacitor SN 1678056 include in the TP but not physically inside the match.,Fix Discrepancy,,,Match
9/29/2022 0:00,20113838,1697010,Assembly,4-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Replaced fan in controller box, Replace Component/NCR,20069077,"FAN ASSY,CTRLR BOX",Fan
9/30/2022 0:00,20091588,1693614,Test,2-BT,Test Bench,Components,Component Failures,Damaged Parts,"impedance out of range , need to replace C1", Replace Component/NCR,10003062-001,CVZV-4000BC/5-BCF,Capacitor
9/30/2022 0:00,20091588,1693615,Test,2-BT,Test Bench,Components,Component Failures,Damaged Parts,"Failed Impedance AT 50/50 280 ohms, need replace C1", Replace Component/NCR,10003062-001,CVZV-4000BC/5-BCF,Capacitor
9/30/2022 0:00,853-043759-225,1701587,Assembly,1-C,Kiyo Assembly bench,Hardware,Loose/Missing/Damage/Incorrect P/N,Damaged HW,Damage, Replace Component/NCR,20080347,"PCBA, STEPPER DRIVER INT, 810-801237-021",Controller PCBA
10/3/2022 0:00,10006212,1701596,Assembly,1-B,Kiyo Assembly bench,Components,Component Failures,Fan/Motors/Cables,"motor #1 malfunction, causing capacitor #1 not to perform properly. Must be replaced.", Replace Component/NCR,,,Others
10/3/2022 0:00,20031909,2230241,Calibration,PMD Station,PMD Station,Phase Mag Tests,,D1,R60 could not calibrate to spec., Replace Component/NCR,,,Phase Mag
10/3/2022 0:00,20031909,2230282,Calibration,PMD Station,PMD Station,Phase Mag Tests,,A3,C11 coil could not calibrate to spec., Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
10/3/2022 0:00,20063637,1702199,Assembly,2-A,SIRF Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,lot of scratches, Replace Component/NCR,20063803,"CHASSIS, DSM ANALOG RINGTUNER",Sheet Metal
10/3/2022 0:00,20086219,1702164,Test,2-AT,RF Test Bench,Components,Component Failures,Fan/Motors/Cables,C1 SPIN NOISY,Replace Part,,,Capacitor
10/3/2022 0:00,20105342,1701145,Assembly,4-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,CONN  thread was broken, Replace Component/NCR,20069013,"CONN,RF,PLUG,S25-SPECIAL",Others
10/3/2022 0:00,853-040482-682,1701536,Assembly,5-D,AMAT Bench,Components,Component Failures,Damaged Parts,Failed Hi-pot test, Replace Component/NCR,20082905,CFMN-2800BAC/8-DE-G,Capacitor
10/4/2022 0:00,10011100,1702200,Assembly,1-J,Kiyo Assembly bench,Defects,Cosmetic/Damaged/Others,Damaged Parts,"Cap out of spec, Spec 268pf +/_ 2.5pf, Reading 270.89pf", Replace Component/NCR,20032201,CFMN-268AAC/15-AF-E,Capacitor
10/4/2022 0:00,20063066,1698860,Test,1-ET,Flex Test Bench,R+JX,R+JX,R+jX High,Match failed impedance with Real value out of SPEC. Suggest replacing Cap c2, Replace Component/NCR,10000709-018,CVUN-250AC/15-JHJA-Z1,Capacitor
10/4/2022 0:00,20063637,1702199,Test,1-ET,Flex Test Bench,Components,Component Failures,PCB Failure,Failed USB communication. Suggest replacing match controller PCB, Replace Component/NCR,20088018,"PCBA, GEN-1 CONTROL, CAPBOX, 10BIT ADC",Controller PCBA
10/4/2022 0:00,20065053,1702295,Test,1-ET,Flex Test Bench,R+JX,R+JX,27Mhz Real,Real of the 27 MHz is oo high. Please replace CAP, Replace Component/NCR,10000659-020,CVUN-1000AC/5-BEFA-C,Capacitor
10/4/2022 0:00,20071327,1701532,Test,2-BT,Test Bench,Components,Component Failures,VI Probe,"Vpp calibration failed, won't go up above 2.5V. Need replacement.", Replace Component/NCR,10009086,PCB ASSY VOLTAGE PROBE PROX SENSOR,V/I Probe
10/4/2022 0:00,20082481,1695851,Test,2-BT,Test Bench,Components,Component Failures,Damaged Parts,RF failed., Replace Component/NCR,20067337,"PMD ASSY, ANALOG, 13MHz, CW",Phase Mag
10/4/2022 0:00,20108676,2229710,Calibration,VI-TFX-3,VI TFX 3_SN 599228,Current Test,I-Side Test,Could Not Tune Coeff,CnTC-I, Replace Component/NCR,20101359,"ASSY, VI PROBE, KIYO-G, NON-CAL",V/I Probe
10/4/2022 0:00,20108676,2229711,Calibration,VI-TFX-2,VI TFX 2_SN 599227,Voltage Test,V-Side Test,Operator &&,Operator '&&' V side, Replace Component/NCR,20101359,"ASSY, VI PROBE, KIYO-G, NON-CAL",V/I Probe
10/5/2022 0:00,10006212,1701600,Test,CL-1,Kiyo Test Clone 1,Document,OMS/TP/Others,Incorrect HW,"fail: match cover interlock switch, need to open the match to investigate.",Open Match to Investigate,,,Cables & Cable Assy's
10/5/2022 0:00,20081525,1703389,Assembly,3-F,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Damaged HW,Insulator strap is damaged, Replace Component/NCR,20051552,INSULATOR 2MHz STRAP,Others
10/5/2022 0:00,20086219,1702163,Test,2-AT,RF Test Bench,RF Failure,RF Failure,RF Arched,reflection power is too high,Replace Part,20031907,ASSY PMD 400KHZ GND-ISO CAL,Phase Mag
10/5/2022 0:00,20101362-001,1830449,Calibration,VI-TFX-2,VI TFX 2_SN 599227,Other,Codes to be Added,Other,Failed on match level, Replace Component/NCR,20101359,"ASSY, VI PROBE, KIYO-G, NON-CAL",V/I Probe
10/5/2022 0:00,20101362-001,1931437,Calibration,VI-TFX-3,VI TFX 3_SN 599228,Other,Codes to be Added,Other,Failed on match level, Replace Component/NCR,20101359,"ASSY, VI PROBE, KIYO-G, NON-CAL",V/I Probe
10/5/2022 0:00,853-040482-682,1701538,Assembly,4-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Rejected, Replace Component/NCR,20082905,CFMN-2800BAC/8-DE-G,Capacitor
10/5/2022 0:00,853-040482-684,1701527,Test,1-ET,Flex Test Bench,R+JX,R+JX,400kHz Imaginary,Failed Impedance @ 400KHz. Retune coil L1+L2= 115.30,Re-tune Coils,853-235230-017,"ASSY,IDCTR,400 HZ,RF MATCH",Inductor/Coil
10/5/2022 0:00,853-043759-223,1705526,Assembly,1-J,Kiyo Assembly bench,Defects,Cosmetic/Damaged/Others,Damaged Parts,Missing and damage set screws, Replace Component/NCR,10005950,"CPLG,FLEXIBLE,.25 x .25 BORE,.90LG,AL",Others
10/6/2022 0:00,10006212,1706202,Assembly,1-J,Kiyo Assembly bench,Defects,Cosmetic/Damaged/Others,Damaged Parts,"Cap out of spec, Spec 250pf +/_ 2.5pf, Reading 246.35pf", Replace Component/NCR,10000581-003,CFMN-250AAC/15-DE-E,Capacitor
10/6/2022 0:00,10009897,2233903,Calibration,PMD Station,PMD Station,Phase Mag Tests,,D3,C7 coil could not calibrate to spec., Replace Component/NCR,10009900,ASSY PMD 13.56MHZ GND-REF NON-CAL,Phase Mag
10/6/2022 0:00,10009897,2233939,Calibration,PMD Station,PMD Station,Phase Mag Tests,,D5,R43 could not calibrate to spec., Replace Component/NCR,10009900,ASSY PMD 13.56MHZ GND-REF NON-CAL,Phase Mag
10/6/2022 0:00,20067921,1702270,Test,1-ET,Flex Test Bench,Interlock Failure,Interlock Failure,Interlock Test Failure,Match failed interlock. Suggest replacing Control PCB, Replace Component/NCR,20088018,"PCBA, GEN-1 CONTROL, CAPBOX, 10BIT ADC",Controller PCBA
10/6/2022 0:00,20081525,1703385,Test,1-ET,Flex Test Bench,Components,Component Failures,Damaged Parts,Top cover has a few scratches. Please replace, Replace Component/NCR,,,Sheet Metal
10/6/2022 0:00,20081525,1703392,Test,1-ET,Flex Test Bench,Components,Component Failures,Damaged Parts,Part is bent. Please replace, Replace Component/NCR,,,Sheet Metal
10/6/2022 0:00,853-043759-223,1705543,Assembly,1-B,Kiyo Assembly bench,Components,Component Failures,PCB Failure,Defective PCBA causing capacitor #3 not to function properly. Must be replaced., Replace Component/NCR,,,Controller PCBA
10/7/2022 0:00,10006212,1701600,Assembly,1-C,Kiyo Assembly bench,Hardware,Loose/Missing/Damage/Incorrect P/N,Damaged HW,Damage, Replace Component/NCR,10005537,COVER IEP OPT ADJ,Sheet Metal
10/7/2022 0:00,20031907,2230468,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,Failed test. Will meet spec and can not adjust to spec., Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
10/7/2022 0:00,20031907,2230470,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"Failed B3 test, can not adjust to spec.", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
10/7/2022 0:00,20031907,2230490,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,TEST B3 - Vphase1 greater than ±50mV, Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
10/7/2022 0:00,20031907,2230506,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"Failed B3 test, can not adjust to spec.", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
10/7/2022 0:00,20031907,2230520,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,TEST B3 - Vphase1 greater than ±50mV, Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
10/7/2022 0:00,20081759,1667709,Test,2-AT,RF Test Bench,Components,Component Failures,Damaged Parts,"During the cap calibration process, the cap 2 MHz at tap 0 the X value was showing out of spec limit.", Replace Component/NCR,20079693,CVUN-500AC/8-BGJA-Z,Capacitor
10/7/2022 0:00,20081759,1697016,Test,2-AT,RF Test Bench,Components,Component Failures,Damaged Parts,Hight power reflection at 2MHz during the burning test. need to open and check the components., Replace Component/NCR,,,Capacitor
